Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,City,Sport,Event,Medal
"Ronald John ""Ron"" McKeon",M,19.0,186.0,88.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,200 metres Freestyle,
"Ronald John ""Ron"" McKeon",M,19.0,186.0,88.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,400 metres Freestyle,
"Ronald John ""Ron"" McKeon",M,19.0,186.0,88.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,4 x 200 metres Freestyle Relay,
"Ronald John ""Ron"" McKeon",M,23.0,186.0,88.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,400 metres Freestyle,
"Ronald John ""Ron"" McKeon",M,23.0,186.0,88.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,4 x 200 metres Freestyle Relay,
Taylor McKeown,F,21.0,178.0,65.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,100 metres Breaststroke,
Taylor McKeown,F,21.0,178.0,65.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,200 metres Breaststroke,
Taylor McKeown,F,21.0,178.0,65.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,4 x 100 metres Medley Relay,Silver
Kaila McKnight,F,26.0,172.0,52.0,Australia,AUS,2012 Summer,2012,London,Athletics,"1,500 metres",
Sally McLellan-Pearson,F,21.0,167.0,60.0,Australia,AUS,2008 Summer,2008,Beijing,Athletics,100 metres Hurdles,Silver
Sally McLellan-Pearson,F,25.0,167.0,60.0,Australia,AUS,2012 Summer,2012,London,Athletics,100 metres Hurdles,Gold
Jack Alan McLoughlin,M,21.0,183.0,75.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,"1,500 metres Freestyle",
Keryn McMaster,F,22.0,169.0,63.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,400 metres Individual Medley,
David McNeill,M,25.0,175.0,53.0,Australia,AUS,2012 Summer,2012,London,Athletics,"5,000 metres",
David McNeill,M,29.0,175.0,53.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 metres",
Louise McPaul-Currey,F,23.0,175.0,68.0,Australia,AUS,1992 Summer,1992,Barcelona,Athletics,Javelin Throw,
Louise McPaul-Currey,F,27.0,175.0,68.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,Javelin Throw,Silver
Louise McPaul-Currey,F,31.0,175.0,68.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,Javelin Throw,
Anna Therese McVann,F,15.0,170.0,54.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,200 metres Freestyle,
Anna Therese McVann,F,15.0,170.0,54.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,400 metres Freestyle,
Anna Therese McVann,F,15.0,170.0,54.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,800 metres Freestyle,
Anna Therese McVann,F,15.0,170.0,54.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,4 x 100 metres Freestyle Relay,
Mitiku Megersa,M,19.0,170.0,60.0,Ethiopia,ETH,1992 Summer,1992,Barcelona,Athletics,"1,500 metres",
Mizan Mehari,M,20.0,169.0,57.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,"5,000 metres",
Abebe Mekonnen,M,28.0,167.0,62.0,Ethiopia,ETH,1992 Summer,1992,Barcelona,Athletics,Marathon,
Abebe Mekonnen,M,32.0,167.0,62.0,Ethiopia,ETH,1996 Summer,1996,Atlanta,Athletics,Marathon,
Deresse Mekonnen Tsigu,M,20.0,175.0,60.0,Ethiopia,ETH,2008 Summer,2008,Beijing,Athletics,"1,500 metres",
Hailu Mekonnen,M,20.0,172.0,61.0,Ethiopia,ETH,2000 Summer,2000,Sydney,Athletics,"1,500 metres",
Meselech Melkamu Haileyesus,F,23.0,158.0,48.0,Ethiopia,ETH,2008 Summer,2008,Beijing,Athletics,"5,000 metres",
Gabrou Merawi,M,27.0,172.0,62.0,Ethiopia,ETH,1960 Summer,1960,Roma,Athletics,"5,000 metres",
Gabrou Merawi,M,27.0,172.0,62.0,Ethiopia,ETH,1960 Summer,1960,Roma,Athletics,"10,000 metres",
Gabrou Merawi,M,36.0,172.0,62.0,Ethiopia,ETH,1968 Summer,1968,Mexico City,Athletics,Marathon,
Deriba Merga Ejigu,M,25.0,169.0,53.0,Ethiopia,ETH,2008 Summer,2008,Beijing,Athletics,Marathon,
Aselefech Mergia,F,27.0,168.0,50.0,Ethiopia,ETH,2012 Summer,2012,London,Athletics,Marathon,
Nahom Mesfin Tariku,M,19.0,180.0,62.0,Ethiopia,ETH,2008 Summer,2008,Beijing,Athletics,"3,000 metres Steeplechase",
Nahom Mesfin Tariku,M,23.0,180.0,62.0,Ethiopia,ETH,2012 Summer,2012,London,Athletics,"3,000 metres Steeplechase",
"John Patrick ""Jack"" Metcalfe",M,24.0,183.0,80.0,Australia,AUS,1936 Summer,1936,Berlin,Athletics,High Jump,
"John Patrick ""Jack"" Metcalfe",M,24.0,183.0,80.0,Australia,AUS,1936 Summer,1936,Berlin,Athletics,Triple Jump,Bronze
"Maxwell Raymond ""Max"" Metzker",M,16.0,179.0,70.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,400 metres Freestyle,
"Maxwell Raymond ""Max"" Metzker",M,16.0,179.0,70.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,"1,500 metres Freestyle",
"Maxwell Raymond ""Max"" Metzker",M,20.0,179.0,70.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,400 metres Freestyle,
"Maxwell Raymond ""Max"" Metzker",M,20.0,179.0,70.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,"1,500 metres Freestyle",Bronze
"Maxwell Raymond ""Max"" Metzker",M,20.0,179.0,70.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,4 x 200 metres Freestyle Relay,
Assefa Mezgebu,M,18.0,175.0,55.0,Ethiopia,ETH,1996 Summer,1996,Atlanta,Athletics,"5,000 metres",
Assefa Mezgebu,M,22.0,175.0,55.0,Ethiopia,ETH,2000 Summer,2000,Sydney,Athletics,"10,000 metres",Bronze
"Kimberley ""Kim"" Mickle",F,27.0,168.0,70.0,Australia,AUS,2012 Summer,2012,London,Athletics,Javelin Throw,
"Kimberley ""Kim"" Mickle",F,31.0,168.0,70.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,Javelin Throw,
Joel Milburn,M,22.0,182.0,75.0,Australia,AUS,2008 Summer,2008,Beijing,Athletics,400 metres,
Joel Milburn,M,22.0,182.0,75.0,Australia,AUS,2008 Summer,2008,Beijing,Athletics,4 x 400 metres Relay,
Rosemary Milgate (-Potter),F,17.0,162.0,60.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,400 metres Freestyle,
Rosemary Milgate (-Potter),F,17.0,162.0,60.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,800 metres Freestyle,
Adam Leslie Miller,M,20.0,183.0,74.0,Australia,AUS,2004 Summer,2004,Athina,Athletics,200 metres,
"James David ""Jim"" Miller",M,22.0,188.0,79.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,Pole Vault,
Leigh David Miller,M,25.0,182.0,74.0,Australia,AUS,1988 Summer,1988,Seoul,Athletics,400 metres Hurdles,
Leigh David Miller,M,25.0,182.0,74.0,Australia,AUS,1988 Summer,1988,Seoul,Athletics,4 x 400 metres Relay,
Scott Andrew Miller,M,21.0,193.0,93.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,100 metres Butterfly,Silver
Scott Andrew Miller,M,21.0,193.0,93.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,200 metres Butterfly,
Scott Andrew Miller,M,21.0,193.0,93.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,4 x 100 metres Medley Relay,Bronze
Alice Mary Mills (-Tait),F,18.0,175.0,63.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,4 x 100 metres Freestyle Relay,Gold
Alice Mary Mills (-Tait),F,18.0,175.0,63.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,4 x 200 metres Freestyle Relay,
Alice Mary Mills (-Tait),F,18.0,175.0,63.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,200 metres Individual Medley,
Alice Mary Mills (-Tait),F,18.0,175.0,63.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,4 x 100 metres Medley Relay,Gold
Alice Mary Mills (-Tait),F,22.0,175.0,63.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,4 x 100 metres Freestyle Relay,Bronze
Gary John Minihan,M,22.0,175.0,70.0,Australia,AUS,1984 Summer,1984,Los Angeles,Athletics,400 metres,
Gary John Minihan,M,22.0,175.0,70.0,Australia,AUS,1984 Summer,1984,Los Angeles,Athletics,4 x 400 metres Relay,
Kathryn Mitchell,F,30.0,168.0,72.0,Australia,AUS,2012 Summer,2012,London,Athletics,Javelin Throw,
Kathryn Mitchell,F,34.0,168.0,72.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,Javelin Throw,
Morgan Mitchell,F,21.0,177.0,63.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,400 metres,
Morgan Mitchell,F,21.0,177.0,63.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,4 x 400 metres Relay,
"Richard Charles ""Rick"" Mitchell",M,21.0,183.0,71.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,200 metres,
"Richard Charles ""Rick"" Mitchell",M,21.0,183.0,71.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,400 metres,
"Richard Charles ""Rick"" Mitchell",M,21.0,183.0,71.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,4 x 400 metres Relay,
"Richard Charles ""Rick"" Mitchell",M,25.0,183.0,71.0,Australia,AUS,1980 Summer,1980,Moskva,Athletics,400 metres,Silver
"Richard Charles ""Rick"" Mitchell",M,29.0,183.0,71.0,Australia,AUS,1984 Summer,1984,Los Angeles,Athletics,4 x 400 metres Relay,
Ryan Scott Mitchell,M,19.0,185.0,77.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,200 metres Breaststroke,
Ryan Scott Mitchell,M,23.0,185.0,77.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,200 metres Breaststroke,
Ryan Scott Mitchell,M,23.0,185.0,77.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,4 x 100 metres Medley Relay,Silver
Sylvia J. Mitchell,F,22.0,164.0,57.0,Australia,AUS,1960 Summer,1960,Roma,Athletics,Long Jump,
Victoria Mitchell,F,26.0,164.0,47.0,Australia,AUS,2008 Summer,2008,Beijing,Athletics,"3,000 metres Steeplechase",
Victoria Mitchell,F,34.0,164.0,47.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,"3,000 metres Steeplechase",
Tekeste Mitiku,M,18.0,170.0,57.0,Ethiopia,ETH,1980 Summer,1980,Moskva,Athletics,20 kilometres Walk,
Yohannes Mohamed,M,24.0,177.0,55.0,Ethiopia,ETH,1972 Summer,1972,Munich,Athletics,"3,000 metres Steeplechase",
Yohannes Mohamed,M,32.0,177.0,55.0,Ethiopia,ETH,1980 Summer,1980,Moskva,Athletics,"5,000 metres",
John James Monckton,M,18.0,192.0,83.0,Australia,AUS,1956 Summer,1956,Melbourne,Swimming,100 metres Backstroke,Silver
John James Monckton,M,21.0,192.0,83.0,Australia,AUS,1960 Summer,1960,Roma,Swimming,100 metres Backstroke,
"Stephen James ""Steve"" Moneghetti",M,25.0,176.0,60.0,Australia,AUS,1988 Summer,1988,Seoul,Athletics,Marathon,
"Stephen James ""Steve"" Moneghetti",M,29.0,176.0,60.0,Australia,AUS,1992 Summer,1992,Barcelona,Athletics,Marathon,
"Stephen James ""Steve"" Moneghetti",M,33.0,176.0,60.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,Marathon,
"Stephen James ""Steve"" Moneghetti",M,37.0,176.0,60.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,Marathon,
Kenrick John Monk,M,20.0,194.0,95.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,200 metres Freestyle,
Kenrick John Monk,M,24.0,194.0,95.0,Australia,AUS,2012 Summer,2012,London,Swimming,200 metres Freestyle,
Kenrick John Monk,M,24.0,194.0,95.0,Australia,AUS,2012 Summer,2012,London,Swimming,4 x 200 metres Freestyle Relay,
Audrey Helen Moore (-Youl),F,19.0,174.0,59.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,100 metres Backstroke,
Audrey Helen Moore (-Youl),F,19.0,174.0,59.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,200 metres Backstroke,
Audrey Helen Moore (-Youl),F,19.0,174.0,59.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,4 x 100 metres Medley Relay,
Melissa Moore (-Medlicott),F,24.0,166.0,60.0,Australia,AUS,1992 Summer,1992,Barcelona,Athletics,200 metres,
Melissa Moore (-Medlicott),F,24.0,166.0,60.0,Australia,AUS,1992 Summer,1992,Barcelona,Athletics,4 x 100 metres Relay,
Paul John Moorfoot,M,20.0,193.0,80.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,200 metres Backstroke,
Paul John Moorfoot,M,20.0,193.0,80.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,200 metres Butterfly,
Paul John Moorfoot,M,20.0,193.0,80.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,400 metres Individual Medley,
Karen Lynne Moras (-Stephenson),F,14.0,168.0,53.0,Australia,AUS,1968 Summer,1968,Mexico City,Swimming,400 metres Freestyle,Bronze
Karen Lynne Moras (-Stephenson),F,14.0,168.0,53.0,Australia,AUS,1968 Summer,1968,Mexico City,Swimming,800 metres Freestyle,
Karen Lynne Moras (-Stephenson),F,18.0,168.0,53.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,400 metres Freestyle,
Karen Lynne Moras (-Stephenson),F,18.0,168.0,53.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,800 metres Freestyle,
Karen Lynne Moras (-Stephenson),F,18.0,168.0,53.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,400 metres Individual Medley,
Karen Narelle Moras (-Senior),F,16.0,170.0,54.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,400 metres Freestyle,
Karen Narelle Moras (-Senior),F,16.0,170.0,54.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,800 metres Freestyle,
Tigist Moreda,F,,155.0,50.0,Ethiopia,ETH,1992 Summer,1992,Barcelona,Athletics,"10,000 metres",
David Morgan,M,22.0,184.0,82.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,100 metres Butterfly,
David Morgan,M,22.0,184.0,82.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,200 metres Butterfly,
David Morgan,M,22.0,184.0,82.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,4 x 100 metres Medley Relay,Bronze
Melissa Morgan,F,19.0,176.0,62.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,200 metres Backstroke,
Sandra Anne Morgan (-Beavis),F,14.0,167.0,67.0,Australia,AUS,1956 Summer,1956,Melbourne,Swimming,400 metres Freestyle,
Sandra Anne Morgan (-Beavis),F,14.0,167.0,67.0,Australia,AUS,1956 Summer,1956,Melbourne,Swimming,4 x 100 metres Freestyle Relay,Gold
Sandra Anne Morgan (-Beavis),F,18.0,167.0,67.0,Australia,AUS,1960 Summer,1960,Roma,Swimming,4 x 100 metres Freestyle Relay,Silver
Craig Stuart Mottram,M,20.0,188.0,71.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,"5,000 metres",
Craig Stuart Mottram,M,24.0,188.0,71.0,Australia,AUS,2004 Summer,2004,Athina,Athletics,"5,000 metres",
Craig Stuart Mottram,M,28.0,188.0,71.0,Australia,AUS,2008 Summer,2008,Beijing,Athletics,"5,000 metres",
Craig Stuart Mottram,M,32.0,188.0,71.0,Australia,AUS,2012 Summer,2012,London,Athletics,"5,000 metres",
Gael Patricia Mulhall-Martin,F,23.0,175.0,98.0,Australia,AUS,1980 Summer,1980,Moskva,Athletics,Shot Put,
Gael Patricia Mulhall-Martin,F,23.0,175.0,98.0,Australia,AUS,1980 Summer,1980,Moskva,Athletics,Discus Throw,
Gael Patricia Mulhall-Martin,F,27.0,175.0,98.0,Australia,AUS,1984 Summer,1984,Los Angeles,Athletics,Shot Put,Bronze
Gael Patricia Mulhall-Martin,F,27.0,175.0,98.0,Australia,AUS,1984 Summer,1984,Los Angeles,Athletics,Discus Throw,
Andrew Raymond James Murphy,M,26.0,185.0,78.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,Triple Jump,
Andrew Raymond James Murphy,M,30.0,185.0,78.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,Triple Jump,
Andrew Raymond James Murphy,M,34.0,185.0,78.0,Australia,AUS,2004 Summer,2004,Athina,Athletics,Triple Jump,
Miles Murphy,M,21.0,185.0,75.0,Australia,AUS,1988 Summer,1988,Seoul,Athletics,400 metres,
Miles Murphy,M,21.0,185.0,75.0,Australia,AUS,1988 Summer,1988,Seoul,Athletics,4 x 400 metres Relay,
Patrick Murphy,M,20.0,190.0,88.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,200 metres Backstroke,
Patrick Murphy,M,24.0,190.0,88.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,4 x 100 metres Freestyle Relay,Bronze
Patrick Murphy,M,24.0,190.0,88.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,4 x 200 metres Freestyle Relay,Bronze
"Bethanie Anne ""Beth"" Nail (-Kearney)",F,20.0,168.0,57.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,400 metres,
"Bethanie Anne ""Beth"" Nail (-Kearney)",F,20.0,168.0,57.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,4 x 400 metres Relay,
Ryan Napoleon,M,22.0,187.0,84.0,Australia,AUS,2012 Summer,2012,London,Swimming,400 metres Freestyle,
Ryan Napoleon,M,22.0,187.0,84.0,Australia,AUS,2012 Summer,2012,London,Swimming,4 x 200 metres Freestyle Relay,
Paul Andrew Narracott,M,24.0,182.0,72.0,Australia,AUS,1984 Summer,1984,Los Angeles,Athletics,100 metres,
Paul Andrew Narracott,M,24.0,182.0,72.0,Australia,AUS,1984 Summer,1984,Los Angeles,Athletics,200 metres,
Meagen Marree Nay,F,19.0,174.0,62.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,200 metres Backstroke,
Meagen Marree Nay,F,23.0,174.0,62.0,Australia,AUS,2012 Summer,2012,London,Swimming,200 metres Backstroke,
Robert John Nay,M,15.0,177.0,70.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,200 metres Freestyle,
Robert John Nay,M,15.0,177.0,70.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,4 x 200 metres Freestyle Relay,
Lee Michelle Naylor,F,25.0,166.0,58.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,400 metres,
Lee Michelle Naylor,F,25.0,166.0,58.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,4 x 400 metres Relay,
Lee Michelle Naylor,F,29.0,166.0,58.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,400 metres,
Leah Neale,F,21.0,173.0,66.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,4 x 200 metres Freestyle Relay,Silver
Gail Neall (-Yeoh),F,17.0,163.0,52.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,200 metres Butterfly,
Gail Neall (-Yeoh),F,17.0,163.0,52.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,200 metres Individual Medley,
Gail Neall (-Yeoh),F,17.0,163.0,52.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,400 metres Individual Medley,Gold
Travis Nederpelt,M,19.0,184.0,75.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,200 metres Butterfly,
Travis Nederpelt,M,19.0,184.0,75.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,400 metres Individual Medley,
Travis Nederpelt,M,23.0,184.0,75.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,200 metres Butterfly,
Travis Nederpelt,M,23.0,184.0,75.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,400 metres Individual Medley,
Dereje Nedi,M,26.0,175.0,55.0,Ethiopia,ETH,1980 Summer,1980,Moskva,Athletics,Marathon,
Tena Negere,M,19.0,170.0,55.0,Ethiopia,ETH,1992 Summer,1992,Barcelona,Athletics,Marathon,
Roba Negousse,M,20.0,168.0,61.0,Ethiopia,ETH,1956 Summer,1956,Melbourne,Athletics,100 metres,
Roba Negousse,M,20.0,168.0,61.0,Ethiopia,ETH,1956 Summer,1956,Melbourne,Athletics,200 metres,
Roba Negousse,M,20.0,168.0,61.0,Ethiopia,ETH,1956 Summer,1956,Melbourne,Athletics,4 x 100 metres Relay,
Roba Negousse,M,23.0,168.0,61.0,Ethiopia,ETH,1960 Summer,1960,Roma,Athletics,100 metres,
Abebech Negussie,F,17.0,155.0,42.0,Ethiopia,ETH,2000 Summer,2000,Sydney,Athletics,"1,500 metres",
Hailu Negussie,M,26.0,170.0,60.0,Ethiopia,ETH,2004 Summer,2004,Athina,Athletics,Marathon,
Jade Neilsen,F,21.0,175.0,70.0,Australia,AUS,2012 Summer,2012,London,Swimming,4 x 200 metres Freestyle Relay,Silver
Ella Nelson,F,22.0,169.0,58.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,200 metres,
Nadine Bernadette Neumann,F,20.0,166.0,58.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,200 metres Breaststroke,
Kotuku Ngawati,F,22.0,165.0,60.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,200 metres Individual Medley,
Erica Leigh Nixon (-Hooker),F,18.0,175.0,67.0,Australia,AUS,1972 Summer,1972,Munich,Athletics,Long Jump,
Peter George Norman,M,26.0,178.0,73.0,Australia,AUS,1968 Summer,1968,Mexico City,Athletics,200 metres,Silver
Justin Neville Norris,M,20.0,185.0,82.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,200 metres Butterfly,Bronze
Justin Neville Norris,M,20.0,185.0,82.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,400 metres Individual Medley,
Justin Neville Norris,M,24.0,185.0,82.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,200 metres Butterfly,
Justin Neville Norris,M,24.0,185.0,82.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,200 metres Individual Medley,
Justin Neville Norris,M,24.0,185.0,82.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,400 metres Individual Medley,
Peter Joseph Nowill,M,25.0,179.0,68.0,Australia,AUS,2004 Summer,2004,Athina,Athletics,"3,000 metres Steeplechase",
Isaac Ntiamoah,M,29.0,172.0,75.0,Australia,AUS,2012 Summer,2012,London,Athletics,4 x 100 metres Relay,
"Glynis Leanne Nunn (Saunders-, -Cearns)",F,23.0,168.0,58.0,Australia,AUS,1984 Summer,1984,Los Angeles,Athletics,100 metres Hurdles,
"Glynis Leanne Nunn (Saunders-, -Cearns)",F,23.0,168.0,58.0,Australia,AUS,1984 Summer,1984,Los Angeles,Athletics,Long Jump,
"Glynis Leanne Nunn (Saunders-, -Cearns)",F,23.0,168.0,58.0,Australia,AUS,1984 Summer,1984,Los Angeles,Athletics,Heptathlon,Gold
Lovett Ian O'Brien,M,17.0,185.0,89.0,Australia,AUS,1964 Summer,1964,Tokyo,Swimming,200 metres Breaststroke,Gold
Lovett Ian O'Brien,M,17.0,185.0,89.0,Australia,AUS,1964 Summer,1964,Tokyo,Swimming,4 x 100 metres Medley Relay,Bronze
Lovett Ian O'Brien,M,21.0,185.0,89.0,Australia,AUS,1968 Summer,1968,Mexico City,Swimming,100 metres Breaststroke,
Lovett Ian O'Brien,M,21.0,185.0,89.0,Australia,AUS,1968 Summer,1968,Mexico City,Swimming,200 metres Breaststroke,
Lovett Ian O'Brien,M,21.0,185.0,89.0,Australia,AUS,1968 Summer,1968,Mexico City,Swimming,4 x 100 metres Medley Relay,
Kerry Dennis O'Brien,M,22.0,180.0,70.0,Australia,AUS,1968 Summer,1968,Mexico City,Athletics,"3,000 metres Steeplechase",
Kerry Dennis O'Brien,M,26.0,180.0,70.0,Australia,AUS,1972 Summer,1972,Munich,Athletics,"3,000 metres Steeplechase",
Ben Offereins,M,26.0,184.0,76.0,Australia,AUS,2012 Summer,2012,London,Athletics,4 x 400 metres Relay,
Brian Thomas Oliver,M,26.0,186.0,74.0,Australia,AUS,1956 Summer,1956,Melbourne,Athletics,Triple Jump,
Beleynesh Oljira Jemane,F,22.0,165.0,49.0,Ethiopia,ETH,2012 Summer,2012,London,Athletics,"10,000 metres",
Keith Ollerenshaw,M,28.0,166.0,58.0,Australia,AUS,1956 Summer,1956,Melbourne,Athletics,Marathon,
"Susan ""Susie"" O'Neill",F,18.0,171.0,63.0,Australia,AUS,1992 Summer,1992,Barcelona,Swimming,100 metres Freestyle,
"Susan ""Susie"" O'Neill",F,18.0,171.0,63.0,Australia,AUS,1992 Summer,1992,Barcelona,Swimming,200 metres Freestyle,
"Susan ""Susie"" O'Neill",F,18.0,171.0,63.0,Australia,AUS,1992 Summer,1992,Barcelona,Swimming,100 metres Butterfly,
"Susan ""Susie"" O'Neill",F,18.0,171.0,63.0,Australia,AUS,1992 Summer,1992,Barcelona,Swimming,200 metres Butterfly,Bronze
"Susan ""Susie"" O'Neill",F,18.0,171.0,63.0,Australia,AUS,1992 Summer,1992,Barcelona,Swimming,4 x 100 metres Medley Relay,
"Susan ""Susie"" O'Neill",F,22.0,171.0,63.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,200 metres Freestyle,
"Susan ""Susie"" O'Neill",F,22.0,171.0,63.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,4 x 100 metres Freestyle Relay,
"Susan ""Susie"" O'Neill",F,22.0,171.0,63.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,4 x 200 metres Freestyle Relay,Bronze
"Susan ""Susie"" O'Neill",F,22.0,171.0,63.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,100 metres Butterfly,
"Susan ""Susie"" O'Neill",F,22.0,171.0,63.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,200 metres Butterfly,Gold
