Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,City,Sport,Event,Medal
Teklemariam Medhin Weldeslassie,M,23.0,184.0,65.0,Eritrea,ERI,2012 Summer,2012,London,Athletics,"10,000 meters",
Vitaly Medvedev,M,19.0,173.0,64.0,Kazakhstan,KAZ,1996 Summer,1996,Atlanta,Athletics,100 meters,
Vitaly Medvedev,M,23.0,173.0,64.0,Kazakhstan,KAZ,2000 Summer,2000,Sydney,Athletics,100 meters,
Estella Meheux,F,18.0,180.0,54.0,Sierra Leone,SLE,1980 Summer,1980,Moskva,Athletics,100 meters,
Amadou Mit,M,22.0,171.0,63.0,Cote d'Ivoire,CIV,1972 Summer,1972,Munich,Athletics,100 meters,
Amadou Mit,M,26.0,171.0,63.0,Cote d'Ivoire,CIV,1976 Summer,1976,Montreal,Athletics,100 meters,
Ben Youssef Mit,M,25.0,180.0,75.0,Cote d'Ivoire,CIV,2012 Summer,2012,London,Athletics,100 meters,
Ben Youssef Mit,M,29.0,180.0,75.0,Cote d'Ivoire,CIV,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Ibrahim Mit,M,23.0,183.0,75.0,Cote d'Ivoire,CIV,2000 Summer,2000,Sydney,Athletics,100 meters,
lvaro Meja Florez,M,28.0,178.0,67.0,Colombia,COL,1968 Summer,1968,Mexico City,Athletics,"10,000 meters",
Adalberto Mndez Q.,M,21.0,174.0,72.0,Dominican Republic,DOM,1996 Summer,1996,Atlanta,Athletics,100 meters,
"Edward Eugene ""Ed"" Mendoza",M,23.0,167.0,60.0,United States,USA,1976 Summer,1976,Montreal,Athletics,"10,000 meters",
Oscar D. Meneses Gonzlez,M,23.0,178.0,69.0,Guatemala,GUA,2000 Summer,2000,Sydney,Athletics,100 meters,
Pietro Paolo Mennea,M,28.0,180.0,73.0,Italy,ITA,1980 Summer,1980,Moskva,Athletics,100 meters,
Collins Mensah,M,23.0,180.0,77.0,Ghana,GHA,1984 Summer,1984,Los Angeles,Athletics,100 meters,
Boniface Merande,M,26.0,170.0,60.0,Kenya,KEN,1988 Summer,1988,Seoul,Athletics,"10,000 meters",
Gabrou Merawi,M,27.0,172.0,62.0,Ethiopia,ETH,1960 Summer,1960,Roma,Athletics,"10,000 meters",
John Linden Merriman,M,24.0,171.0,60.0,Great Britain,GBR,1960 Summer,1960,Roma,Athletics,"10,000 meters",
Franois Mersch,M,23.0,180.0,73.0,Luxembourg,LUX,1936 Summer,1936,Berlin,Athletics,100 meters,
Ralph Harold Metcalfe,M,22.0,180.0,82.0,United States,USA,1932 Summer,1932,Los Angeles,Athletics,100 meters,Silver
Ralph Harold Metcalfe,M,26.0,180.0,82.0,United States,USA,1936 Summer,1936,Berlin,Athletics,100 meters,Silver
Joseph Obinna Metu,M,20.0,189.0,76.0,Nigeria,NGR,2008 Summer,2008,Beijing,Athletics,100 meters,
Joseph Obinna Metu,M,24.0,189.0,76.0,Nigeria,NGR,2012 Summer,2012,London,Athletics,100 meters,
Gert Metz,M,26.0,176.0,72.0,West Germany,FRG,1968 Summer,1968,Mexico City,Athletics,100 meters,
Daniele Meucci,M,26.0,178.0,64.0,Italy,ITA,2012 Summer,2012,London,Athletics,"10,000 meters",
Alvah T. Meyer,M,23.0,173.0,65.0,United States,USA,1912 Summer,1912,Stockholm,Athletics,100 meters,Silver
Elana Meyer (-van Zyl),F,25.0,158.0,55.0,South Africa,RSA,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",Silver
Elana Meyer (-van Zyl),F,33.0,158.0,55.0,South Africa,RSA,2000 Summer,2000,Sydney,Athletics,"10,000 meters",
Gabrielle Meyer (-Morre),F,21.0,172.0,60.0,France,FRA,1968 Summer,1968,Mexico City,Athletics,100 meters,
Renate Meyer (Rose-),F,26.0,165.0,54.0,Germany,GER,1964 Summer,1964,Tokyo,Athletics,100 meters,
Renate Meyer (Rose-),F,30.0,165.0,54.0,West Germany,FRG,1968 Summer,1968,Mexico City,Athletics,100 meters,
Assefa Mezgebu,M,22.0,175.0,55.0,Ethiopia,ETH,2000 Summer,2000,Sydney,Athletics,"10,000 meters",Bronze
Pascal Mfyomi,M,22.0,175.0,64.0,Tanzania,TAN,1964 Summer,1964,Tokyo,Athletics,"10,000 meters",
Lambert Micha,M,26.0,180.0,76.0,Belgium,BEL,1976 Summer,1976,Montreal,Athletics,100 meters,
Ingrid Mickler-Becker (-Inglau),F,29.0,177.0,66.0,West Germany,FRG,1972 Summer,1972,Munich,Athletics,100 meters,
"Daniel ""Dan"" Middleman",M,26.0,180.0,61.0,United States,USA,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",
Gnter Mielke,M,29.0,176.0,62.0,West Germany,FRG,1972 Summer,1972,Munich,Athletics,"10,000 meters",
Franjo Mihali,M,32.0,175.0,58.0,Yugoslavia,YUG,1952 Summer,1952,Helsinki,Athletics,"10,000 meters",
Lszl Mihlyfi,M,25.0,182.0,78.0,Hungary,HUN,1964 Summer,1964,Tokyo,Athletics,100 meters,
Milena Milaevi,F,24.0,173.0,64.0,Montenegro,MNE,2008 Summer,2008,Beijing,Athletics,100 meters,
Helen Louise Miles (-Jones),F,21.0,160.0,55.0,Great Britain,GBR,1988 Summer,1988,Seoul,Athletics,100 meters,
"Deborah ""Debbie"" Miller",F,18.0,155.0,54.0,Canada,CAN,1968 Summer,1968,Mexico City,Athletics,100 meters,
Lennox Valencia Miller,M,22.0,183.0,79.0,Jamaica,JAM,1968 Summer,1968,Mexico City,Athletics,100 meters,Silver
Lennox Valencia Miller,M,25.0,183.0,79.0,Jamaica,JAM,1972 Summer,1972,Munich,Athletics,100 meters,Bronze
Ross Arthur Millington,M,26.0,173.0,58.0,Great Britain,GBR,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 meters",
"William Mervin ""Billy"" Mills",M,26.0,180.0,68.0,United States,USA,1964 Summer,1964,Tokyo,Athletics,"10,000 meters",Gold
Luk Milo,M,24.0,183.0,83.0,Czech Republic,CZE,2008 Summer,2008,Beijing,Athletics,100 meters,
Duan Miloevi,M,17.0,171.0,62.0,Serbia,SRB,1912 Summer,1912,Stockholm,Athletics,100 meters,
Alain (Ali-) Mimoun Ould Kacha,M,27.0,170.0,56.0,France,FRA,1948 Summer,1948,London,Athletics,"10,000 meters",Silver
Alain (Ali-) Mimoun Ould Kacha,M,31.0,170.0,56.0,France,FRA,1952 Summer,1952,Helsinki,Athletics,"10,000 meters",Silver
Alain (Ali-) Mimoun Ould Kacha,M,35.0,170.0,56.0,France,FRA,1956 Summer,1956,Melbourne,Athletics,"10,000 meters",
Edmund Joseph Minahan,M,17.0,183.0,86.0,United States,USA,1900 Summer,1900,Paris,Athletics,100 meters,
Constantino Miranda Justo,M,23.0,162.0,53.0,Spain,ESP,1948 Summer,1948,London,Athletics,"10,000 meters",
Pedro Miranda Noguez,M,24.0,173.0,62.0,Mexico,MEX,1972 Summer,1972,Munich,Athletics,"10,000 meters",
Missie Misomali,F,21.0,161.0,53.0,Malawi,MAW,1972 Summer,1972,Munich,Athletics,100 meters,
Dennis Allen Mitchell,M,22.0,175.0,70.0,United States,USA,1988 Summer,1988,Seoul,Athletics,100 meters,
Dennis Allen Mitchell,M,26.0,175.0,70.0,United States,USA,1992 Summer,1992,Barcelona,Athletics,100 meters,Bronze
Dennis Allen Mitchell,M,30.0,175.0,70.0,United States,USA,1996 Summer,1996,Atlanta,Athletics,100 meters,
Kerri-Ann Mitchell,F,29.0,165.0,56.0,Canada,CAN,2012 Summer,2012,London,Athletics,100 meters,
Dickson Marwa Mkami,M,26.0,179.0,68.0,Tanzania,TAN,2008 Summer,2008,Beijing,Athletics,"10,000 meters",
Patrick Mocci-Raoumb,M,26.0,160.0,70.0,Gabon,GAB,1996 Summer,1996,Atlanta,Athletics,100 meters,
Sitiveni Moceidreke,M,23.0,186.0,78.0,Fiji,FIJ,1960 Summer,1960,Roma,Athletics,100 meters,
Sabrina Mockenhaupt,F,23.0,155.0,45.0,Germany,GER,2004 Summer,2004,Athina,Athletics,"10,000 meters",
Sabrina Mockenhaupt,F,27.0,155.0,45.0,Germany,GER,2008 Summer,2008,Beijing,Athletics,"10,000 meters",
Sabrina Mockenhaupt,F,31.0,155.0,45.0,Germany,GER,2012 Summer,2012,London,Athletics,"10,000 meters",
Abdullah Abkar Mohammed,M,19.0,172.0,73.0,Saudi Arabia,KSA,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Tukal Mokalam,M,23.0,165.0,65.0,Philippines,PHI,1972 Summer,1972,Munich,Athletics,100 meters,
Stephen Mokoka,M,31.0,157.0,52.0,South Africa,RSA,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 meters",
Carol Mokola,F,27.0,159.0,49.0,Zambia,ZAM,2004 Summer,2004,Athina,Athletics,100 meters,
Enrique Molina Vargas,M,32.0,175.0,62.0,Spain,ESP,2000 Summer,2000,Sydney,Athletics,"10,000 meters",
Cecilia Molinari,F,22.0,158.0,56.0,Italy,ITA,1972 Summer,1972,Munich,Athletics,100 meters,
Silke Mller (Gladisch-),F,24.0,168.0,57.0,East Germany,GDR,1988 Summer,1988,Seoul,Athletics,100 meters,
Yvette Monginou (-Trombetta),F,25.0,162.0,56.0,France,FRA,1952 Summer,1952,Helsinki,Athletics,100 meters,
"Ronald S. ""Ron"" Monsegue",M,26.0,173.0,69.0,Trinidad and Tobago,TTO,1968 Summer,1968,Mexico City,Athletics,100 meters,
"Eduard George ""Eddy"" Monsels",M,20.0,177.0,65.0,Suriname,SUR,1968 Summer,1968,Mexico City,Athletics,100 meters,
"Samuel ""Sammy"" Monsels",M,19.0,169.0,64.0,Suriname,SUR,1972 Summer,1972,Munich,Athletics,100 meters,
"Samuel ""Sammy"" Monsels",M,22.0,169.0,64.0,Suriname,SUR,1976 Summer,1976,Montreal,Athletics,100 meters,
Pablo Montes Casanova,M,20.0,184.0,83.0,Cuba,CUB,1968 Summer,1968,Mexico City,Athletics,100 meters,
Isidro Montoya Valencia,M,21.0,176.0,68.0,Colombia,COL,2012 Summer,2012,London,Athletics,100 meters,
Motsapi Moorosi,M,27.0,170.0,62.0,Lesotho,LES,1972 Summer,1972,Munich,Athletics,100 meters,
Luis Orlando de los Angeles Mora Padilla,M,24.0,172.0,58.0,Costa Rica,CRC,1984 Summer,1984,Los Angeles,Athletics,"10,000 meters",
Vctor Manuel Mora Garca,M,31.0,170.0,67.0,Colombia,COL,1976 Summer,1976,Montreal,Athletics,"10,000 meters",
Luis Morales Scott,M,20.0,180.0,67.0,Puerto Rico,PUR,1984 Summer,1984,Los Angeles,Athletics,100 meters,
Janet Theresa Moreau (-Stone),F,24.0,170.0,62.0,United States,USA,1952 Summer,1952,Helsinki,Athletics,100 meters,
Tigist Moreda,F,,155.0,50.0,Ethiopia,ETH,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
Brenda Louise Morehead,F,18.0,162.0,54.0,United States,USA,1976 Summer,1976,Montreal,Athletics,100 meters,
Jos Carlos Gomes Moreira,M,24.0,172.0,76.0,Brazil,BRA,2008 Summer,2008,Beijing,Athletics,100 meters,
Sara Isabel Fonseca Moreira,F,26.0,166.0,50.0,Portugal,POR,2012 Summer,2012,London,Athletics,"10,000 meters",
Carlos Bernardo Moreno Lira,M,20.0,174.0,72.0,Chile,CHI,1988 Summer,1988,Seoul,Athletics,100 meters,
Ivn Moreno Lpez,M,22.0,168.0,65.0,Chile,CHI,1964 Summer,1964,Tokyo,Athletics,100 meters,
Ivn Moreno Lpez,M,26.0,168.0,65.0,Chile,CHI,1968 Summer,1968,Mexico City,Athletics,100 meters,
"Valerie Ailsa ""Val"" Morgan (-Dillimore)",F,16.0,179.0,68.0,New Zealand,NZL,1960 Summer,1960,Roma,Athletics,100 meters,
Max Morinire,M,24.0,183.0,78.0,France,FRA,1988 Summer,1988,Seoul,Athletics,100 meters,
Max Morinire,M,28.0,183.0,78.0,France,FRA,1992 Summer,1992,Barcelona,Athletics,100 meters,
Bobby Joe Morrow,M,21.0,186.0,75.0,United States,USA,1956 Summer,1956,Melbourne,Athletics,100 meters,Gold
"John William ""Jack"" Morton",M,29.0,171.0,65.0,Great Britain,GBR,1908 Summer,1908,London,Athletics,100 meters,
Lesley Margaret Morton (-Ryan),F,28.0,161.0,44.0,New Zealand,NZL,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
Mari Paz Mosanga Motanga,F,17.0,158.0,46.0,Equatorial Guinea,GEQ,2000 Summer,2000,Sydney,Athletics,100 meters,
Paul Mose,M,23.0,168.0,58.0,Kenya,KEN,1972 Summer,1972,Munich,Athletics,"10,000 meters",
Albrecht Moser,M,27.0,180.0,61.0,Switzerland,SUI,1972 Summer,1972,Munich,Athletics,"10,000 meters",
Moses Cheruiyot Mosop (Kimosop),M,19.0,152.0,50.0,Kenya,KEN,2004 Summer,2004,Athina,Athletics,"10,000 meters",
Juana Mosquera Dohrmann,F,22.0,172.0,68.0,Colombia,COL,1972 Summer,1972,Munich,Athletics,100 meters,
Golekane Mosveu,M,31.0,163.0,51.0,Botswana,BOT,1980 Summer,1980,Moskva,Athletics,"10,000 meters",
Cydonie Camille Mothersill (-Modibo),F,18.0,171.0,57.0,Cayman Islands,CAY,1996 Summer,1996,Atlanta,Athletics,100 meters,
Cydonie Camille Mothersill (-Modibo),F,22.0,171.0,57.0,Cayman Islands,CAY,2000 Summer,2000,Sydney,Athletics,100 meters,
Fay R. Moulton,M,28.0,175.0,70.0,United States,USA,1904 Summer,1904,St. Louis,Athletics,100 meters,
Fay R. Moulton,M,30.0,175.0,70.0,United States,USA,1906 Summer,1906,Athina,Athletics,100 meters,Silver
Mohammed Mourhit,M,29.0,164.0,55.0,Belgium,BEL,2000 Summer,2000,Sydney,Athletics,"10,000 meters",
Ren Fernand Alexandre Mourlon,M,18.0,169.0,65.0,France,FRA,1912 Summer,1912,Stockholm,Athletics,100 meters,
Ren Fernand Alexandre Mourlon,M,26.0,169.0,65.0,France,FRA,1920 Summer,1920,Antwerpen,Athletics,100 meters,
Ren Fernand Alexandre Mourlon,M,30.0,169.0,65.0,France,FRA,1924 Summer,1924,Paris,Athletics,100 meters,
Samir Moussaoui,M,25.0,172.0,65.0,Algeria,ALG,2000 Summer,2000,Sydney,Athletics,"10,000 meters",
Franoise M'Pika,F,28.0,168.0,53.0,Congo (Brazzaville),CGO,1984 Summer,1984,Los Angeles,Athletics,100 meters,
Bedan Karoki Muchiri,M,21.0,170.0,54.0,Kenya,KEN,2012 Summer,2012,London,Athletics,"10,000 meters",
Bedan Karoki Muchiri,M,25.0,170.0,54.0,Kenya,KEN,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 meters",
Marcianne Mukamurenzi,F,32.0,156.0,51.0,Rwanda,RWA,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
Larmeck Mukonde,M,27.0,168.0,68.0,Zambia,ZAM,1972 Summer,1972,Munich,Athletics,100 meters,
Charles Mulinga,M,28.0,167.0,55.0,Zambia,ZAM,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",
Bettina Mller (-Weissina),F,31.0,173.0,61.0,Austria,AUT,2004 Summer,2004,Athina,Athletics,100 meters,
Elisabeth Clara Mller (-Gonalves),F,22.0,176.0,69.0,Brazil,BRA,1948 Summer,1948,London,Athletics,100 meters,
Filipo Muller,M,18.0,167.0,65.0,Tonga,TGA,2004 Summer,2004,Athina,Athletics,100 meters,
Heinz Mller,M,24.0,172.0,69.0,Switzerland,SUI,1960 Summer,1960,Roma,Athletics,100 meters,
Romy Mller (Schneider-),F,21.0,168.0,59.0,East Germany,GDR,1980 Summer,1980,Moskva,Athletics,100 meters,
"Rosanna ""Rosa"" Munerotto",F,25.0,169.0,53.0,Italy,ITA,1988 Summer,1988,Seoul,Athletics,"10,000 meters",
"Rosanna ""Rosa"" Munerotto",F,29.0,169.0,53.0,Italy,ITA,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
Lloyd Murad,M,27.0,176.0,73.0,Venezuela,VEN,1960 Summer,1960,Roma,Athletics,100 meters,
Lloyd Murad,M,31.0,176.0,73.0,Venezuela,VEN,1964 Summer,1964,Tokyo,Athletics,100 meters,
Kohei Murakoso,M,30.0,165.0,50.0,Japan,JPN,1936 Summer,1936,Berlin,Athletics,"10,000 meters",
Vladimir Pavlovich Muravyov,M,20.0,178.0,74.0,Soviet Union,URS,1980 Summer,1980,Moskva,Athletics,100 meters,
John Herman Muray,M,22.0,163.0,58.0,Indonesia,INA,2000 Summer,2000,Sydney,Athletics,100 meters,
Kota Murayama,M,23.0,174.0,52.0,Japan,JPN,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 meters",
Ira James Murchison,M,23.0,165.0,65.0,United States,USA,1956 Summer,1956,Melbourne,Athletics,100 meters,
Loren Murchison,M,21.0,174.0,68.0,United States,USA,1920 Summer,1920,Antwerpen,Athletics,100 meters,
Loren Murchison,M,25.0,174.0,68.0,United States,USA,1924 Summer,1924,Paris,Athletics,100 meters,
Rosario Murcia (-Gangloff),F,27.0,160.0,44.0,France,FRA,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
Melissa Murillo Rivas,F,22.0,155.0,56.0,Colombia,COL,2004 Summer,2004,Athina,Athletics,100 meters,
Nataliya Andreyevna Murinovich,F,23.0,170.0,59.0,Russia,RUS,2008 Summer,2008,Beijing,Athletics,100 meters,
Alistair Fergus Murray,M,22.0,179.0,66.0,Great Britain,GBR,1964 Summer,1964,Tokyo,Athletics,"10,000 meters",
Mustafa Musa,M,21.0,163.0,56.0,Uganda,UGA,1968 Summer,1968,Mexico City,Athletics,"10,000 meters",
Ahmed Musa Jouda,M,27.0,180.0,58.0,Sudan,SUD,1984 Summer,1984,Los Angeles,Athletics,"10,000 meters",
Ahmed Musa Jouda,M,31.0,180.0,58.0,Sudan,SUD,1988 Summer,1988,Seoul,Athletics,"10,000 meters",
Shag Musa Medani,M,23.0,170.0,65.0,Sudan,SUD,1972 Summer,1972,Munich,Athletics,"10,000 meters",
Damiano Ngwila Musonda,M,34.0,171.0,54.0,Zambia,ZAM,1980 Summer,1980,Moskva,Athletics,"10,000 meters",
"Michael ""Mike"" Musyoki",M,28.0,168.0,54.0,Kenya,KEN,1984 Summer,1984,Los Angeles,Athletics,"10,000 meters",Bronze
Fabian Kabwe Muyaba,M,17.0,178.0,68.0,Zimbabwe,ZIM,1988 Summer,1988,Seoul,Athletics,100 meters,
Fabian Kabwe Muyaba,M,21.0,178.0,68.0,Zimbabwe,ZIM,1992 Summer,1992,Barcelona,Athletics,100 meters,
Irene P. M. Muyanga,F,20.0,162.0,55.0,Uganda,UGA,1964 Summer,1964,Tokyo,Athletics,100 meters,
Gabriel Mvumvure,M,28.0,170.0,70.0,Zimbabwe,ZIM,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
John Mwathiwa,M,25.0,171.0,60.0,Malawi,MAW,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
John M. Mwebi,M,22.0,170.0,63.0,Kenya,KEN,1972 Summer,1972,Munich,Athletics,100 meters,
Kaitinano Mwemweata,F,20.0,165.0,65.0,Kiribati,KIR,2004 Summer,2004,Athina,Athletics,100 meters,
Peter Mwita Mokam,M,,177.0,72.0,Tanzania,TAN,1980 Summer,1980,Moskva,Athletics,100 meters,
"Sandra ""Sandy"" Myers Brown",F,27.0,168.0,58.0,Spain,ESP,1988 Summer,1988,Seoul,Athletics,100 meters,
Myitung Naw,M,22.0,163.0,55.0,Myanmar,MYA,1956 Summer,1956,Melbourne,Athletics,"10,000 meters",
Leonid Oleksiyovych Mykytenko,M,24.0,174.0,65.0,Soviet Union,URS,1968 Summer,1968,Mexico City,Athletics,"10,000 meters",
John Myles-Mills,M,22.0,180.0,68.0,Ghana,GHA,1988 Summer,1988,Seoul,Athletics,100 meters,
John Myles-Mills,M,26.0,180.0,68.0,Ghana,GHA,1992 Summer,1992,Barcelona,Athletics,100 meters,
"Leonard ""Leo"" Myles-Mills",M,27.0,175.0,70.0,Ghana,GHA,2000 Summer,2000,Sydney,Athletics,100 meters,
"Leonard ""Leo"" Myles-Mills",M,30.0,175.0,70.0,Ghana,GHA,2004 Summer,2004,Athina,Athletics,100 meters,
"Anderias Hiler Eduardus ""Edward"" Nabunone",M,20.0,164.0,50.0,Indonesia,INA,1988 Summer,1988,Seoul,Athletics,"10,000 meters",
Juichi Nagatani,M,25.0,161.0,49.0,Japan,JPN,1928 Summer,1928,Amsterdam,Athletics,"10,000 meters",
Istvn Nagy,M,21.0,176.0,70.0,Hungary,HUN,1980 Summer,1980,Moskva,Athletics,100 meters,
Justine Nahimana,F,16.0,155.0,48.0,Burundi,BDI,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",
Tezdzhan Naimova,F,21.0,166.0,58.0,Bulgaria,BUL,2008 Summer,2008,Beijing,Athletics,100 meters,
Kelsey Nakanelua,M,33.0,178.0,79.0,American Samoa,ASA,2000 Summer,2000,Sydney,Athletics,100 meters,
Kelsey Nakanelua,M,37.0,178.0,79.0,American Samoa,ASA,2004 Summer,2004,Athina,Athletics,100 meters,
Katsuhiko Nakaya,M,23.0,178.0,70.0,Brazil,BRA,1980 Summer,1980,Moskva,Athletics,100 meters,
Katsuhiko Nakaya,M,27.0,178.0,70.0,Brazil,BRA,1984 Summer,1984,Los Angeles,Athletics,100 meters,
Bamab Napo,F,28.0,169.0,56.0,Togo,TOG,2012 Summer,2012,London,Athletics,100 meters,
Laura Maria Nappi,F,22.0,160.0,52.0,Italy,ITA,1972 Summer,1972,Munich,Athletics,100 meters,
Kakianako Nariki,M,21.0,165.0,70.0,Kiribati,KIR,2004 Summer,2004,Athina,Athletics,100 meters,
Paul Andrew Narracott,M,24.0,182.0,72.0,Australia,AUS,1984 Summer,1984,Los Angeles,Athletics,100 meters,
Yazaldes Valdemar Nascimento Alfonso,M,18.0,182.0,63.0,Sao Tome and Principe,STP,2004 Summer,2004,Athina,Athletics,100 meters,
Marvin Nash,M,22.0,180.0,70.0,Canada,CAN,1976 Summer,1976,Montreal,Athletics,100 meters,
Daria Nauer (-Lyrenmann),F,30.0,168.0,50.0,Switzerland,SUI,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",
Eduardo Nava Alcantara,M,20.0,180.0,70.0,Mexico,MEX,1988 Summer,1988,Seoul,Athletics,100 meters,
Farhan Navab,M,16.0,177.0,67.0,Iran,IRI,1972 Summer,1972,Munich,Athletics,100 meters,
Charles Naveko,M,22.0,180.0,64.0,Malawi,MAW,1988 Summer,1988,Seoul,Athletics,"10,000 meters",
Rabangaki Nawai,M,23.0,178.0,83.0,Kiribati,KIR,2008 Summer,2008,Beijing,Athletics,100 meters,
Franklin Andrs Nazareno Macas,M,21.0,179.0,85.0,Ecuador,ECU,2008 Summer,2008,Beijing,Athletics,100 meters,
Valentina Nazarova,F,23.0,160.0,52.0,Turkmenistan,TKM,2008 Summer,2008,Beijing,Athletics,100 meters,
Beauty Nazum Nahar,F,24.0,157.0,56.0,Bangladesh,BAN,2008 Summer,2008,Beijing,Athletics,100 meters,
Samuel Nchinda-Kaya,M,21.0,180.0,82.0,Cameroon,CMR,1988 Summer,1988,Seoul,Athletics,100 meters,
Samuel Nchinda-Kaya,M,25.0,180.0,82.0,Cameroon,CMR,1992 Summer,1992,Barcelona,Athletics,100 meters,
Zephaniah Ncube,M,27.0,175.0,55.0,Zimbabwe,ZIM,1984 Summer,1984,Los Angeles,Athletics,"10,000 meters",
Momar N'Dao,M,27.0,177.0,75.0,Senegal,SEN,1976 Summer,1976,Montreal,Athletics,100 meters,
Momar N'Dao,M,31.0,177.0,75.0,Senegal,SEN,1980 Summer,1980,Moskva,Athletics,100 meters,
Abdoulaye N'Diaye,M,23.0,163.0,63.0,Senegal,SEN,1964 Summer,1964,Tokyo,Athletics,100 meters,
Eric N'Dri Pacome,M,26.0,185.0,83.0,Cote d'Ivoire,CIV,2004 Summer,2004,Athina,Athletics,100 meters,
Hinikissa Albertine Ndikert,F,15.0,165.0,60.0,Chad,CHA,2008 Summer,2008,Beijing,Athletics,100 meters,
Henri Ndinga,M,23.0,176.0,68.0,Congo (Brazzaville),CGO,1984 Summer,1984,Los Angeles,Athletics,100 meters,
Henri Ndinga,M,27.0,176.0,68.0,Congo (Brazzaville),CGO,1988 Summer,1988,Seoul,Athletics,100 meters,
Reginaldo Micha Ndong,M,21.0,165.0,76.0,Equatorial Guinea,GEQ,2008 Summer,2008,Beijing,Athletics,100 meters,
Phumlile Ndzinisa,F,23.0,170.0,57.0,Swaziland,SWZ,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Karel Nedobit,M,22.0,160.0,53.0,Czechoslovakia,TCH,1928 Summer,1928,Amsterdam,Athletics,"10,000 meters",
Roba Negousse,M,20.0,168.0,61.0,Ethiopia,ETH,1956 Summer,1956,Melbourne,Athletics,100 meters,
Roba Negousse,M,23.0,168.0,61.0,Ethiopia,ETH,1960 Summer,1960,Roma,Athletics,100 meters,
Iulia Negur (-Olteanu),F,29.0,166.0,58.0,Romania,ROU,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",
Doris Anita Neil,F,18.0,163.0,55.0,Great Britain,GBR,1968 Summer,1968,Mexico City,Athletics,100 meters,
Doris Anita Neil,F,22.0,163.0,55.0,Great Britain,GBR,1972 Summer,1972,Munich,Athletics,100 meters,
Daryll Saskia Neita,F,19.0,172.0,61.0,Great Britain,GBR,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
"William Harold ""Harry"" Nelson",M,25.0,176.0,60.0,New Zealand,NZL,1948 Summer,1948,London,Athletics,"10,000 meters",
Lynn Marie Nelson,F,26.0,176.0,57.0,United States,USA,1988 Summer,1988,Seoul,Athletics,"10,000 meters",
Van Arthur Nelson,M,22.0,178.0,61.0,United States,USA,1968 Summer,1968,Mexico City,Athletics,"10,000 meters",
Roland Nmeth,M,29.0,169.0,80.0,Hungary,HUN,2004 Summer,2004,Athina,Athletics,100 meters,
Christian Nenepath,M,23.0,168.0,58.0,Indonesia,INA,1984 Summer,1984,Los Angeles,Athletics,100 meters,
Axel Nepraunik,M,27.0,174.0,67.0,Austria,AUT,1972 Summer,1972,Munich,Athletics,100 meters,
Richard David Nerurkar,M,28.0,178.0,64.0,Great Britain,GBR,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
Joan E. Nesbit (-Mabe),F,34.0,155.0,45.0,United States,USA,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",
Yuliya Viktorovna Nesterenko (Bartsevich-),F,25.0,176.0,62.0,Belarus,BLR,2004 Summer,2004,Athina,Athletics,100 meters,Gold
Yuliya Viktorovna Nesterenko (Bartsevich-),F,29.0,176.0,62.0,Belarus,BLR,2008 Summer,2008,Beijing,Athletics,100 meters,
Liliana Estefania Neto,F,19.0,166.0,57.0,Angola,ANG,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Ng Ka Yee,F,22.0,158.0,49.0,Hong Kong,HKG,1988 Summer,1988,Seoul,Athletics,100 meters,
Chung Henry Ngolwe,M,22.0,171.0,67.0,Zambia,ZAM,1984 Summer,1984,Los Angeles,Athletics,100 meters,
Nguyn nh Minh,M,22.0,174.0,64.0,Vietnam,VIE,1988 Summer,1988,Seoul,Athletics,100 meters,
Freida Nicholls-Davy,F,22.0,167.0,61.0,Barbados,BAR,1972 Summer,1972,Munich,Athletics,100 meters,
Marek Niit,M,24.0,182.0,82.0,Estonia,EST,2012 Summer,2012,London,Athletics,100 meters,
Hitomi Niiya,F,24.0,165.0,44.0,Japan,JPN,2012 Summer,2012,London,Athletics,"10,000 meters",
Bjrn Hervik Nilsen,M,19.0,181.0,74.0,Norway,NOR,1956 Summer,1956,Melbourne,Athletics,100 meters,
